stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
"228119","Bowman St after Lake Rd","-33.089079","151.638142","","","0"
"228120","Bowman St opp Peel St","-33.087466","151.638593","","","0"
"228121","Pacific Hwy after Little Pelican","-33.082601","151.645409","","","0"
"228122","Pacific Hwy after Turea St","-33.078904","151.650522","","","0"
"228123","Pacific Hwy opp Pelican Flat Park","-33.076056","151.650705","","","0"
"228124","Pacific Hwy opp Maneela St","-33.072117","151.650915","","","0"
"228125","Pacific Hwy at Awabakal Ave","-33.068804","151.651491","","","0"
"228126","Pacific Hwy at Maneela St","-33.072806","151.651237","","","0"
"228127","Pelican Flat Park, Pacific Hwy","-33.076033","151.651048","","","0"
"228128","Pacific Hwy after Gommera St","-33.080103","151.650397","","","0"
"228129","Pacific Hwy opp Little Pelican Rd","-33.082958","151.645114","","","0"
"228130","Bowman St at Peel St","-33.088033","151.639058","","","0"
"228131","Bowman St opp Lake Rd","-33.090031","151.638631","","","0"
"228132","Bowman St opp Swansea Library","-33.091911","151.638184","","","0"
"228133","Pacific Hwy before Old Pacific Hwy","-33.099122","151.630389","","","0"
"228134","Pacific Hwy","-33.112525","151.626199","","","0"
"228135","Pacific Hwy","-33.121103","151.630554","","","0"
"228136","Pacific Hwy at Flowers Dr","-33.131051","151.625585","","","0"
"228137","Pacific Hwy","-33.134575","151.612355","","","0"
"228138","Pacific Hwy opp Awabakal Dr","-33.140875","151.609911","","","0"
"228139","Pacific Hwy","-33.155328","151.611009","","","0"
"228140","Pacific Hwy opp Lake Macquarie Airport","-33.066181","151.651659","","","0"
"228141","Pacific Hwy after Awabakal Dr","-33.140379","151.609498","","","0"
"228142","Pacific Hwy at Awabakal Ave","-33.068214","151.651135","","","0"
"228143","Lake Macquarie Airport, Pacific Hwy","-33.065772","151.651312","","","0"
"228144","Nords Wharf Rd after Government Rd","-33.13174","151.606622","","","0"
"228145","Marine Pde before Waterview Rd","-33.133101","151.604288","","","0"
"228146","Nordswarf Public School, Marine Pde","-33.13533","151.604014","","","0"
"228147","Marine Pde before Hunter Rd","-33.138254","151.604409","","","0"
"228148","Phillip Rd before Government Rd","-33.13905","151.605636","","","0"
"228149","Government Rd after Crosswinds Cl","-33.142227","151.605886","","","0"
"228150","Government Rd opp Crosswinds Cl","-33.142014","151.605803","","","0"
"228151","Phillip Rd before Marine Pde","-33.139116","151.605255","","","0"
"228152","Marine Pde opp Hunter Rd","-33.137786","151.603942","","","0"
"228153","Marine pde opp Nordswarf Public School","-33.134768","151.603993","","","0"
"228154","Awabakal Ave opp Cudgee St","-33.068545","151.654226","","","0"
"228155","Ungala Rd opp Mallawa St","-33.070777","151.656292","","","0"
"228156","Montefiore St before Clarke St","-33.161826","151.626552","","","0"
"228157","Montefiore St opp Clarke St","-33.16196","151.626411","","","0"
"228160","Ungala Rd opp Carawa St","-33.074325","151.655724","","","0"
"228161","Ungala Rd opp Tirriki St","-33.076795","151.655665","","","0"
"228162","Ungala Rd opp Kolang St","-33.078472","151.655575","","","0"
"228163","Swansea Belmont SLSC, Ungala Rd","-33.080008","151.655851","","","0"
"228164","Belmont Swansea United Soccer Club, Gommera St","-33.080176","151.653824","","","0"
"228166","Gommera St after Pacific Hwy","-33.079877","151.651247","","","0"
"228167","Gommera St opp Belmont Swansea United Soccer Club","-33.079951","151.653024","","","0"
"228168","Gommera St after Ungala Rd","-33.080264","151.655323","","","0"
"228169","Ungala Rd before Kolang St","-33.078515","151.655371","","","0"
"228170","Ungala Rd before Tirriki St","-33.076829","151.655439","","","0"
"228171","Ungala Rd before Carawa St","-33.074395","151.65554","","","0"
"228172","Ungala Rd before Mallawa St","-33.07126","151.655941","","","0"
"228173","Awabakal Ave at Cudgee St","-33.068697","151.654127","","","0"
"228181","Bowman St opp Gray St","-33.094829","151.6386","","","0"
"228182","Bowman St at Alexander Pl","-33.096113","151.639705","","","0"
"228183","Park Ave at Caldwell St","-33.098065","151.641711","","","0"
"228184","Park Ave opp Caves Beach Tennis Club","-33.099579","151.641634","","","0"
"228185","Park Ave opp Swansea Horse Riders Club","-33.100876","151.641453","","","0"
"228186","Park Ave at Civic Ave","-33.102497","151.641289","","","0"
"228187","Park Ave opp Swansea High School","-33.104183","151.641177","","","0"
"228188","Park Ave at Middle St","-33.107005","151.641069","","","0"
"228189","Park Ave opp Ocean View Pde","-33.109854","151.642655","","","0"
"228190","Park Ave before Caves Beach Rd","-33.110022","151.644849","","","0"
"228191","Caves Beach Rd at Middle St","-33.107292","151.645105","","","0"
"228192","Caves Beach Rd opp Mawson Cl","-33.104099","151.64509","","","0"
"228193","Caves Beach Rd at Phillip St","-33.102252","151.64529","","","0"
"228194","Caves Beach Rd before Caldwell St","-33.099143","151.64552","","","0"
"228195","Northcote Ave before Ross St","-33.098236","151.647527","","","0"
"228196","Northcote Ave opp Parbury Pl","-33.098036","151.649823","","","0"
"228197","Northcote Ave opp Francis St","-33.096965","151.653386","","","0"
"228198","Northcote Ave at Lambton Pde","-33.095782","151.655751","","","0"
"228199","Lambton Pde at Hamilton St","-33.092582","151.658499","","","0"
"228211","Macquarie Rd before Hillsborough Rd","-32.965928","151.652658","","","0"
"228212","Macquarie Rd after Medcalf St","-32.965949","151.652446","","","0"
"228215","Medcalf St at Walker St","-32.967038","151.64893","","","0"
"228216","Medcalf St at Albert St","-32.965928","151.644689","","","0"
"228217","Medcalf St opp Biddabah Public School","-32.966767","151.64305","","","0"
"228218","Medcalf St at Vincent St","-32.968459","151.64021","","","0"
"228219","The Esplanade opp Warner Reserve","-32.970845","151.638807","","","0"
"228220","Warner Reserve, The Esplanade","-32.971593","151.640569","","","0"
"228221","The Esplanade opp Warner Reserve","-32.97191","151.640692","","","0"
"228222","Warner Reserve, The Esplanade","-32.971198","151.639098","","","0"
"228223","Fairfax Rd after The Esplanade","-32.969997","151.638164","","","0"
"228224","Fairfax Rd after Vincent St","-32.968685","151.638569","","","0"
"228225","Medcalf Rd after Vincent St","-32.968243","151.640213","","","0"
"228226","Biddabah Public School, Medcalf St","-32.966487","151.643022","","","0"
"228227","Medcalf St opp Albert St","-32.965807","151.64437","","","0"
"228228","Ambleside Cct at Derwent Cres","-32.963166","151.646143","","","0"
"228229","Ambleside Cct after Grasmere Way","-32.960381","151.64716","","","0"
"228230","Ambleside Cct opp Ulverston Way","-32.961304","151.650751","","","0"
"228231","Ambleside Cct at Whitehaven Dr","-32.961833","151.652112","","","0"
"228232","Lakelands Oval, Ambleside Cct","-32.965445","151.650838","","","0"
"228233","Lakelands Tennis Courts, Medcalf St","-32.966416","151.648105","","","0"
"228234","King St after Hillsborough Rd","-32.967787","151.652215","","","0"
"228235","Warners Bay High School, Myles Ave","-32.968711","151.652639","","","0"
"228236","Warners Bay High School, Myles Ave","-32.968731","151.652789","","","0"
"228237","Warners Bay High School, Myles Ave","-32.968769","151.652981","","","0"
"228239","Warners Bay High School, Myles Ave","-32.968897","151.653995","","","0"
"228240","Myles Ave at Biddabah Ave","-32.969158","151.65565","","","0"
"228242","Myles Ave opp Vennard St","-32.969615","151.658735","","","0"
"228243","Vennard St after Myles Ave","-32.971372","151.658505","","","0"
"228244","East St opp Vennard St","-32.972779","151.657671","","","0"
"228245","East St opp Wellings St","-32.972438","151.655354","","","0"
"228246","East St opp Nott St","-32.972147","151.653422","","","0"
"228247","Yorston St opp Pring St","-32.972538","151.651179","","","0"
"228248","Yorston St after Holt St","-32.974963","151.64943","","","0"
"228249","Yorston St opp Holt St","-32.974593","151.649447","","","0"
"228250","Yorston St at Pring St","-32.972445","151.650978","","","0"
"228251","East St after Nott St","-32.972014","151.653638","","","0"
"228252","East St at Wellings St","-32.972346","151.65604","","","0"
"228253","Vennard St at East St","-32.972404","151.658083","","","0"
"228254","Vennard St after East St","-32.971495","151.658257","","","0"
"228255","Myles Ave at Vennard St","-32.969738","151.658391","","","0"
"228257","Myles Ave opp Biddabah Ave","-32.96933","151.655647","","","0"
"228258","Yorston St before East St","-32.970998","151.652273","","","0"
"228259","Yorston St opp Nott St","-32.970548","151.652322","","","0"
"228260","Myles Ave opp Warners Bay High School","-32.96896","151.653138","","","0"
"228261","King St after Pring St","-32.972016","151.649646","","","0"
"228262","King St opp Charles St","-32.974263","151.648093","","","0"
"228263","St Mary's Primary School, Bayview St","-32.975934","151.648845","","","0"
"228264","John St opp Warners Bay Village Shopping Centre","-32.9742","151.645569","","","0"
"228267","King St after Charles St","-32.974063","151.647925","","","0"
"228268","King St at Margaret St","-32.971709","151.649587","","","0"
"228269","King St opp Myles Ave","-32.967694","151.652002","","","0"
"228270","Margaret St after King St","-32.971066","151.64934","","","0"
"228271","Lake St at Martin St","-32.971135","151.64829","","","0"
"228272","The Esplanade before King St","-32.974557","151.644418","","","0"
"228273","The Esplanade opp King St","-32.974717","151.644212","","","0"
"228274","Bayview St after King St","-32.975274","151.648131","","","0"
"228275","Bayview St opp St Mary's Primary School","-32.976219","151.649636","","","0"
"228276","Bayview St before Carwood Cl","-32.976544","151.653002","","","0"
"228277","Bayview St before Andrew St","-32.976441","151.655186","","","0"
"228278","Bayview St after Gayton Cl","-32.976751","151.658863","","","0"
"228279","Bayview St after Taylor Cres","-32.976605","151.661251","","","0"
"228280","Bayview St opp Taylor Cres","-32.9768","151.660863","","","0"
"228281","Bayview St after Panorama Pde","-32.976948","151.658731","","","0"
"228282","Mills St at Bayview St","-32.977045","151.65599","","","0"
"228283","Mills St before Gregory Pde","-32.978868","151.654454","","","0"
"228284","Mills St opp Bucklee Cres","-32.979945","151.652287","","","0"
"228285","Jonathan St at Warners Bay Rd","-32.982506","151.651328","","","0"
"228286","Warners Bay Rd at Punt Rd","-32.982388","151.647969","","","0"
"228287","Warners Bay Rd at Augusta St","-32.982245","151.64887","","","0"
"228288","Jonathan St after Warners Bay Rd","-32.982215","151.651171","","","0"
"228289","Warners Bay Public School, Mills St","-32.979479","151.649169","","","0"
"228290","Queen St after James St","-32.976609","151.646516","","","0"
"228291","Warner St after Bayview St","-32.975958","151.648046","","","0"
"228292","Queen St before James St","-32.976952","151.646511","","","0"
"228293","Warners Bay Public School, Jones Ave","-32.979986","151.647674","","","0"
"228294","Mills St opp Warners Bay Public School","-32.979316","151.649161","","","0"
"228295","Mills St opp Jonathan St","-32.979948","151.65173","","","0"
"228296","Mills St opp Gregory Pde","-32.978715","151.654403","","","0"
"228297","Mills St before Bayview St","-32.977195","151.655646","","","0"
"228298","Bayview St at Barbara St","-32.976471","151.65464","","","0"
"228299","Bayview St opp Carwood Cl","-32.976988","151.652364","","","0"
"228311","Awaba Station, Awaba Rd","-33.0134","151.54192","","","0"
"228312","Alexander Pde at Glen Ave","-33.063305","151.584327","","","0"
"228313","Alexander Pde at Brooks St","-33.06147","151.586429","","","0"
"228314","Ilford Ave before Barry St","-33.059627","151.585351","","","0"
"228315","Ilford Ave at Lisburn St","-33.058542","151.582553","","","0"
"228316","Ilford Ave after Clydebank Rd","-33.055138","151.581595","","","0"
"228317","Ilford Ave at Newark St","-33.054498","151.583782","","","0"
"228318","Southampton Ave at Pangela St","-33.049998","151.583107","","","0"
"228319","Letchworth Pde at Clydebank Rd","-33.047325","151.580262","","","0"
"228321","South Pde after Faucett St","-33.001073","151.585031","","","0"
"228322","South Pde opp Faucett St","-33.001235","151.585354","","","0"
"228323","Fishing Point Rd at Sunlight Pde","-33.056297","151.597755","","","0"
"228325","Fishing Point Rd at Secret Corner Rd","-33.044127","151.59305","","","0"
"228326","Secret Corner Rd opp Stirling St","-33.042925","151.586872","","","0"
"228327","Secret Corner Rd opp Rothly Gdn","-33.043706","151.586139","","","0"
"228328","Rosemary Row at Hillcrest Ave","-33.037099","151.583949","","","0"
"228329","Rathmines Public School, Rosemary Row","-33.042544","151.590844","","","0"
"228331","Fassifern Station, Tucker Cl","-32.985981","151.581461","","","0"
"228332","Fassifern Rd after Wallsend Rd","-32.985585","151.582946","","","0"
"228333","Wangi Rd opp Toronto Seventh-Day Adventist Church","-33.029108","151.566248","","","0"
"228334","Rosemary Row at Hillcrest Ave","-33.036918","151.583997","","","0"
"228335","Rothley Garden Rd at Secret Corner Rd","-33.043898","151.585522","","","0"
"228336","Secret Corner Rd after Stirling St","-33.042515","151.588155","","","0"
"228337","Secret Corner Rd before Fishing Point Rd","-33.043786","151.592652","","","0"
"228338","Sunlight Pde opp Somersham Ave","-33.049252","151.59374","","","0"
"228339","225 Fishing Point Rd","-33.056694","151.598342","","","0"
"228341","Victory Pde after Cary St","-33.010948","151.595334","","","0"
"228342","Old Toronto Station, Victory Pde","-33.01267","151.596882","","","0"
"228343","Letchworth Pde before Clydebank Rd","-33.047364","151.58082","","","0"
"228345","Ilford Ave opp Newark St","-33.054489","151.584886","","","0"
"228346","Illford Ave opp Lisburn St","-33.058143","151.58214","","","0"
"228347","Ilford Ave opp Barry St","-33.059234","151.584594","","","0"
"228348","Alexander Pde opp Kyrwood Lane","-33.061087","151.586913","","","0"
"228349","Alexander Pd opp Glen Ave","-33.063414","151.584445","","","0"
"228350","Alexander Pd opp Donnelly Rd","-33.064755","151.581661","","","0"
"228352","Alexander Pde at Donnelly Rd","-33.06469","151.58149","","","0"
"228353","Awaba Rd after High St","-33.004376","151.573558","","","0"
"228354","Awaba Rd at Sunderland Rd","-33.004644","151.574703","","","0"
"228355","Awaba Rd at Woodale St","-33.007243","151.57814","","","0"
"228356","Toronto High School, Awaba Rd","-33.009648","151.581666","","","0"
"228357","Awaba Rd opp Milford St","-33.012058","151.586024","","","0"
"228358","The Boulevarde before Cook St","-33.012597","151.58891","","","0"
"228359","Cook St after The Boulevarde","-33.012284","151.589791","","","0"
"228360","Cook St before The Boulevarde","-33.012192","151.589961","","","0"
"228361","Cary St at The Boulevarde","-33.012928","151.593069","","","0"
"228362","Sealand Rd opp Balmoral Pl","-33.05035","151.589408","","","0"
"228363","Letchworth Pde opp Hamstead Way","-33.047102","151.587395","","","0"
"228364","The Boulevarde at Pemell St","-33.013881","151.597063","","","0"
"228365","The Boulevarde before Cary St","-33.01348","151.594117","","","0"
"228366","Toronto Uniting Church, The Boulevarde","-33.01328","151.592422","","","0"
"228367","Awaba Rd at Jindalee St","-33.012341","151.586181","","","0"
"228368","Awaba Rd at Glenfield Rd","-33.009946","151.581915","","","0"
"228369","Awaba Rd opp Woodale St","-33.007467","151.578029","","","0"
"228370","Awaba Rd opp Bridge St","-33.006304","151.576556","","","0"
"228371","Awaba Rd opp Sunderland Rd","-33.004819","151.574651","","","0"
"228372","Railway Pde opp Lake St","-33.007453","151.589838","","","0"
"228373","Sealand Rd Pde at Balmoral Pl","-33.050205","151.589288","","","0"
"228374","Fassifern Rd at South Pde","-32.997772","151.58194","","","0"
"228375","Fassifern Rd at Reynolds St","-32.994414","151.582068","","","0"
"228376","Fassifern Rd opp Dora St","-32.989388","151.584076","","","0"
"228377","Dorrington Rd at Kapoonda Cl","-33.036319","151.567543","","","0"
"228378","Toronto Seventh-Day Adventist Church, Wangi Rd","-33.028899","151.566182","","","0"
"228379","Macquarie Rd at Brighton St","-32.988293","151.591704","","","0"
"228380","Macquarie Rd opp Brougham Ave","-32.989952","151.593924","","","0"
"228381","Macquarie Rd before Main Rd","-32.99187","151.599078","","","0"
"228382","Westlakes Community Church, Bay Rd","-32.999962","151.61057","","","0"
"228383","Bay Rd at Lochend Pl","-33.001117","151.60945","","","0"
"228384","Middle Point Rd opp Macquarie St","-33.003879","151.612457","","","0"
"228385","The Ridgeway at Glen Mitchell St","-33.001616","151.613666","","","0"
"228386","The Ridgeway before Bulkirra Pl","-32.999491","151.613331","","","0"
"228387","The Ridgeway at Koiyong Pl","-32.994077","151.610952","","","0"
"228388","The Ridgeway before Quigley Rd","-32.992214","151.609989","","","0"
"228389","Middle Point Rd at Macquarie St","-33.004265","151.613061","","","0"
"228390","Bay Rd opp Lochend Pl","-33.00115","151.609163","","","0"
"228391","Bay Rd after Prospect Ave","-32.99792","151.610393","","","0"
"228392","Bay Rd at Blandford St","-32.993669","151.604389","","","0"
"228393","Bay Rd opp Fennell Bay Public School","-32.992239","151.60062","","","0"
"228394","Main Rd opp Ottys Lane","-32.994442","151.599745","","","0"
"228395","Anzac Pde at Harris St","-33.003269","151.595851","","","0"
"228396","Toronto Public School, Cary St","-33.008659","151.594183","","","0"
"228397","Cary St opp Toronto Public School","-33.008409","151.594046","","","0"
"228398","Anzac Pde opp Harris St","-33.00299","151.595756","","","0"
"228399","Main Rd after Ottys Lane","-32.994264","151.599512","","","0"
"228411","First St at Fourth St","-32.970617","151.608707","","","0"
"228414","George St after Becker Lane","-32.982429","151.618184","","","0"
"228415","77 Marmong St","-32.976885","151.615","","","0"
"228416","Marmong St opp 77","-32.976702","151.615077","","","0"
"228417","George St opp Becker Lane","-32.9838","151.617908","","","0"
"228421","William St opp Teralba Station","-32.963014","151.604046","","","0"
"228422","Anzac Pde before York St","-32.964059","151.605271","","","0"
"228423","Hayden Brook Rd at Ranclaud St","-32.975554","151.611188","","","0"
"228424","Marmong St opp Five Island School","-32.974204","151.610717","","","0"
"228425","Anglican Care Booragul, York St","-32.968893","151.60546","","","0"
"228426","York St opp Margaret St","-32.966339","151.603765","","","0"
"228427","Hayden Brook Rd after Vim Cl","-32.98159","151.605679","","","0"
"228428","York St opp Teralba Bowling Club & Bristro","-32.95832","151.610603","","","0"
"228429","North St at William St","-32.957533","151.609596","","","0"
"228431","Lake Rd before Creek Reserve Rd","-32.94352","151.624201","","","0"
"228432","Lake Rd opp Creek Reserve Rd","-32.944222","151.624168","","","0"
"228433","Main Rd opp Albert Reserve","-32.954546","151.622472","","","0"
"228434","Main Rd after Fourth St","-32.95225","151.623262","","","0"
"228436","The Esplanade opp Speers Point Swimming Centre","-32.961837","151.620423","","","0"
"228437","Lake Rd at Princess St","-32.935312","151.629471","","","0"
"228438","Lake Rd after Park Ave","-32.932984","151.635758","","","0"
"228439","Lake Rd at Victoria St","-32.935513","151.629494","","","0"
"228441","Main Rd after First St","-32.950319","151.623511","","","0"
"228442","Main Rd at Fourth St","-32.952877","151.623225","","","0"
"228443","Albert Reserve, Main Rd","-32.954713","151.622608","","","0"
"228444","Anzac Pde opp Teralba Lakeside Caravan park","-32.965072","151.606288","","","0"
"228445","Hayden Brook Rd after Merriwa St","-32.978981","151.608748","","","0"
"228446","York St at Margaret St","-32.966282","151.603934","","","0"
"228447","York St opp Anglican Care Booragul","-32.968988","151.605782","","","0"
"228449","Five Islands School, Marmong St","-32.974441","151.611353","","","0"
"228450","Hayden Brook Rd opp Primrose St","-32.977017","151.610115","","","0"
"228451","Hayden Brook Rd opp Merriwa St","-32.97917","151.608797","","","0"
"228452","Hayden Brook Rd opp Vim Cl","-32.981606","151.605827","","","0"
"228453","Enterprise Way at Atlanta Ave","-32.986465","151.607894","","","0"
"228458","Enterprise Way at Southern Cross Dr","-32.986037","151.60613","","","0"
"228459","Stockland Glendale, Access Rd, Stand 1","-32.933613","151.642358","","","0"
"228461","Lake Rd at McLaughlin St","-32.932912","151.636963","","","0"
"228462","Lake Rd at Waratah St","-32.933819","151.633638","","","0"
"228463","Teralba Lakeside Caravan park, Anzac Pde","-32.964899","151.606307","","","0"
"228465","Lake Rd opp Club Macquarie","-32.941016","151.624864","","","0"
"228466","Stockland Glendale - Stand 7","-32.934332","151.642936","","","0"
"228467","Stockland Glendale - Stand 4","-32.93395","151.642664","","","0"
"228468","Stockland Glendale - Stand 5","-32.934069","151.642737","","","0"
"228470","Stockland Glendale - Stand 3","-32.933841","151.64258","","","0"
"228479","Main Rd opp Nord St","-32.961865","151.62285","","","0"
"228480","Speers Point Library, Main Rd","-32.959817","151.622828","","","0"
"228481","Main Rd at Eighth St","-32.956793","151.621773","","","0"
"228484","Main Rd at First St","-32.950316","151.623318","","","0"
"228485","Waratah Golf Club, Lake Rd","-32.940294","151.624779","","","0"
"228486","Lake Rd opp NSW Mines Rescue Service","-32.937703","151.626209","","","0"
"228488","Lake Rd opp Waratah St","-32.933784","151.633168","","","0"
"228489","Lake Rd at Park Ave","-32.933258","151.634556","","","0"
"228494","NSW Mines Rescue Service, Lake Rd","-32.937857","151.626358","","","0"
"228497","Main Rd at Eighth St","-32.957294","151.622151","","","0"
"228498","Main Rd opp Speers Point Library","-32.959811","151.62301","","","0"
"228499","Main Rd at Nord St","-32.961993","151.62303","","","0"
"228512","Main Rd before Callam St","-32.924323","151.624508","","","0"
"228513","Blackwood Cct at Raleigh St","-32.901455","151.609538","","","0"
"228514","Main Rd at Lilian St","-32.929886","151.648747","","","0"
"228515","Main Rd opp Veronica St","-32.939786","151.659378","","","0"
"228516","Main Rd at Harrison St","-32.939756","151.659946","","","0"
"228517","Main Rd after Cedar St","-32.932038","151.652607","","","0"
"228518","Main Rd before Lake Rd","-32.929293","151.643194","","","0"
"228519","Main Rd opp Frederick St","-32.927292","151.637844","","","0"
"228523","Cardiff Station, Main Rd","-32.941667","151.663262","","","0"
"228524","Main Rd opp Cardiff Station","-32.941636","151.663582","","","0"
"228525","Lake Rd before Glendale Dr","-32.925028","151.651526","","","0"
"228526","Glendale Dr at Graham St","-32.930322","151.653275","","","0"
"228527","New Heights Christian Church, Northville Dr","-32.925967","151.603712","","","0"
"228528","Hawkins Masonic Village","-32.926564","151.60638","","","0"
"228529","Hawkins Masonic Village - Grevillia House","-32.928703","151.60684","","","0"
"228530","Hawkins Masonic Village","-32.926584","151.606244","","","0"
"228531","Northville Dr opp Hawkins Masonic Village","-32.925332","151.60626","","","0"
"228532","Crest Ave opp Aroona St","-32.925314","151.607949","","","0"
"228533","Edgeworth Heights Public School, Crest Ave","-32.925601","151.61006","","","0"
"228534","Ridley St before Main Rd","-32.924306","151.610443","","","0"
"228535","St Benedict's Primary School, Main Rd","-32.923369","151.612304","","","0"
"228536","Suttor St at Main Rd","-32.923798","151.612477","","","0"
"228537","Suttor St at Windsor St","-32.925864","151.611986","","","0"
"228538","Suttor St opp Penrose St","-32.927996","151.612771","","","0"
"228539","Garth St after Suttor St","-32.929228","151.614552","","","0"
"228540","Garth St opp Velinda St","-32.927769","151.614905","","","0"
"228541","Garth St at Windsor St","-32.926645","151.615133","","","0"
"228542","Garth St before Main Rd","-32.924444","151.615684","","","0"
"228543","Main Rd opp Charles St","-32.924305","151.61799","","","0"
"228544","Edgeworth Public School, Minmi Rd","-32.922199","151.622274","","","0"
"228545","Edgeworth Public School, Oakville Rd","-32.921649","151.622067","","","0"
"228546","Harris St at Oakville Rd","-32.920719","151.617878","","","0"
"228547","Harris St opp Country Grove Dr","-32.919211","151.618213","","","0"
"228548","Harris St after Peatmoss Dr","-32.917531","151.618586","","","0"
"228549","Harris St opp Yarran Cl","-32.915159","151.619062","","","0"
"228551","Hilldale Rd opp Springvale Cct","-32.915759","151.616119","","","0"
"228552","Hilldale Dr at Peatmoss Dr","-32.918173","151.615479","","","0"
"228553","Hilldale Dr opp Springvale Cct","-32.919354","151.615331","","","0"
"228554","Oakville Rd opp Renfrew Cres","-32.920731","151.617044","","","0"
"228555","Sedgewick Ave at Harper Ave","-32.920477","151.62337","","","0"
"228556","Harper Ave at Dunn Ave","-32.918993","151.624962","","","0"
"228557","Harper Ave opp Campana Ave","-32.919941","151.628647","","","0"
"228558","Harper Ave at Neilson St","-32.920733","151.630625","","","0"
"228559","Neilson St opp Sedgwick Ave","-32.9221","151.630909","","","0"
"228561","Main Rd after Impala St","-32.926052","151.633779","","","0"
"228562","Blackwood Cct opp Raleigh St","-32.901449","151.609359","","","0"
"228563","Main Rd after Fairleigh St","-32.928442","151.640884","","","0"
"228564","Main Rd at Poyner Ave","-32.929535","151.646324","","","0"
"228565","Main Rd after Bruce St","-32.930619","151.650693","","","0"
"228566","Main Rd after Lowry St","-32.934067","151.655956","","","0"
"228567","Main Rd after Taylor St","-32.93698","151.657581","","","0"
"228568","Main Rd before Glendale Dr","-32.931922","151.652737","","","0"
"228569","Main Rd after Wansbeck Valley Rd","-32.941907","151.664577","","","0"
"228570","Myall Rd after Government Rd","-32.947624","151.66862","","","0"
"228572","Myall Rd after Lois Cres","-32.949774","151.672396","","","0"
"228573","Cardiff High School, Myall Rd","-32.949476","151.671481","","","0"
"228574","Myall Rd opp Government Rd","-32.947602","151.668267","","","0"
"228575","Myall Rd at Fifth St","-32.947124","151.667451","","","0"
"228576","Newcastle St opp St Kevin's Primary School","-32.942626","151.665112","","","0"
"228577","Main Rd opp Wansbeck Valley Rd","-32.942032","151.664447","","","0"
"228578","Main Rd opp Taylor St","-32.93671","151.657321","","","0"
"228579","Main Rd opp Lowry St","-32.934342","151.655912","","","0"
"228580","Main Rd opp Bruce St","-32.93061","151.650369","","","0"
"228581","Main Rd opp Lilian St","-32.930038","151.648648","","","0"
"228582","Main Rd opp Poyner Ave","-32.929603","151.645756","","","0"
"228583","Booth Park, Main Rd","-32.928389","151.640093","","","0"
"228584","Main Rd before Frederick St","-32.927523","151.637763","","","0"
"228586","608 Main Rd","-32.926265","151.633519","","","0"
"228588","Main Rd at Nelson St","-32.925983","151.62993","","","0"
"228589","Main Rd before Thomas St","-32.925213","151.62711","","","0"
"228590","St Main Rd at Thomas St","-32.924719","151.626418","","","0"
"228591","Main Rd at Fletcher St","-32.925565","151.629189","","","0"
"228592","Holy Cross Primary School, Lake Rd","-32.9276","151.645178","","","0"
"228593","Main Rd opp Curry St","-32.940114","151.669802","","","0"
"228594","Main Rd opp Peatties Rd","-32.937947","151.671247","","","0"
"228595","Wallsend Rd after Rowes Lane","-32.935304","151.671286","","","0"
"228596","Cardiff Rd at Rainbow Cl","-32.924442","151.670112","","","0"
"228597","Cardiff Rd at Daintree Cl","-32.924435","151.670304","","","0"
"228598","Wallsend Rd opp Rowes Lane","-32.934698","151.671135","","","0"
"228599","Edgeworth Town Square, Main Rd","-32.923939","151.621711","","","0"
"228611","George Booth Dr opp Fourth St","-32.891096","151.584681","","","0"
"228615","Carrington St at Robertson St","-32.902056","151.587158","","","0"
"228616","Carrington St at Hyndes St","-32.902451","151.583173","","","0"
"228617","Carrington St at Withers St","-32.902919","151.581203","","","0"
"228618","Withers St before Brown St","-32.903533","151.581315","","","0"
"228619","West Wallsend Public School, Brown St","-32.904184","151.580683","","","0"
"228620","Brown St before Laidley St","-32.904297","151.580178","","","0"
"228621","Brown St at Wallsend Rd","-32.904906","151.577601","","","0"
"228622","Teralba Rd opp Bridge St","-32.906011","151.577917","","","0"
"228623","Powell St after Laidley St","-32.907156","151.581164","","","0"
"228624","Withers St at Wallace St","-32.905122","151.581851","","","0"
"228625","Withers St opp Powell St","-32.907323","151.582668","","","0"
"228626","Withers St at Edden St","-32.908437","151.58333","","","0"
"228627","Withers St at Fegan St","-32.909513","151.583754","","","0"
"228628","Appletree Rd after Withers St","-32.910755","151.5834","","","0"
"228629","Elizabeth St at Appletree Rd","-32.913504","151.581867","","","0"
"228630","Elizabeth St at Charlotte St","-32.913206","151.579637","","","0"
"228631","Elizabeth St opp Buni St","-32.912996","151.578052","","","0"
"228632","Mary St after Earl St","-32.914118","151.576843","","","0"
"228633","George St before Charlotte St","-32.915634","151.5782","","","0"
"228634","George St before Appletree Rd","-32.91599","151.580734","","","0"
"228635","Appetree Rd opp St Helent St","-32.915119","151.581931","","","0"
"228639","Appletree Rd opp William St","-32.916798","151.581551","","","0"
"228640","Elanet Ave opp Crane Cl","-32.911135","151.613825","","","0"
"228642","Flamingo Dr opp Nightingale Cres","-32.912981","151.615642","","","0"
"228643","Appletree Rd at William St","-32.916762","151.581402","","","0"
"228644","George St after Appletree Rd","-32.916118","151.580835","","","0"
"228645","George St at Charlotte St","-32.915881","151.579084","","","0"
"228646","Mary St before Earl St","-32.914035","151.576737","","","0"
"228647","Elizabeth St at Buni St","-32.912848","151.578047","","","0"
